시도 코드,시도 명,구군 코드,구군 명,주소,도로명 주소,전화 번호,팩스 번호,나의 사이렌 오더 여부,위도,경도
01,서울,0106,금천구,서울특별시 금천구 독산동 291-1,서울특별시 금천구 두산로 70 (독산동),1522-3232,.-.-.,N,37.46914,126.895246
01,서울,0106,금천구,서울특별시 금천구 가산동 371-28,서울특별시 금천구 가산디지털1로 168 (가산동),1522-3232,02-2026-5947,N,37.4798346,126.88249969999993
01,서울,0106,금천구,서울특별시 금천구 가산동 60-27 W-MALL내 지하1층,서울특별시 금천구 디지털로 188 (가산동),1522-3232,02-866-2996,N,37.47730499,126.8876908
01,서울,0106,금천구,서울특별시 금천구 가산동 60-20 ㈜마리오 3관1층,서울특별시 금천구 벚꽃로 266 마리오아울렛3관,1522-3232,02-2067-2143,N,37.478701,126.885076
01,서울,0106,금천구,서울특별시 금천구 가산동 V-TOWER 371-37,서울특별시 금천구 가산디지털1로 128 (가산동),1522-3232,02-811-3871,N,37.477221,126.883683
01,서울,0106,금천구,서울특별시 금천구 가산동 60-5 갑을그레이트벨리 1층,"서울특별시 금천구 디지털로9길 32, 갑을그레이트밸리 1층 (가산동)",1522-3232,02-3397-7346,N,37.4794491,126.88747680000006
01,서울,0106,금천구,"서울특별시 금천구 가산동 673, 107-2, 108, 109호","서울특별시 금천구 가산디지털1로 16 (가산동), 107-2, 108, 109호",1522-3232,02-6138-2016,N,37.4676446,126.8876698
01,서울,0106,금천구,"서울특별시 금천구 가산동 60-8 현대시티아울렛 가산점, 1층 일부","서울특별시 금천구 디지털로10길 9 (가산동), 1층 일부",1522-3232,--,N,37.477581,126.888603
01,서울,0107,노원구,"서울특별시 노원구 월계동 633-31(104,105,106호)","서울특별시 노원구 초안산로2라길26 월계동(104,105,106호)",1522-3232,02-904-3868,N,37.6295,127.0574
01,서울,0107,노원구,서울특별시 노원구 월계동 333-1 월계이마트,서울특별시 노원구 마들로3길 15 (월계동),1522-3232,02-971-3749,N,37.6277053,127.06149779999998
01,서울,0107,노원구,서울특별시 노원구 상계동 372-16,서울특별시 노원구 노원로 449 (상계동),1522-3232,02-931-3661,N,37.656776,127.066442
01,서울,0107,노원구,"서울특별시 노원구 공릉동 597-34, 597-30, 597-31, 597-32, 597-33",서울특별시 노원구 동일로 1015 (공릉동),1522-3232,02-971-3458,N,37.6206884,127.0743116
01,서울,0107,노원구,서울특별시 노원구 상계동 694 임광아파트,"서울특별시 노원구 노원로 569 (상계동, 임광아파트)",1522-3232,02-934-3439,N,37.660941,127.058008
01,서울,0107,노원구,서울특별시 노원구 공릉동 379-27,서울특별시 노원구 동일로 1081 (공릉동),1522-3232,02-972-3381,N,37.626337,127.072252
01,서울,0107,노원구,"서울특별시 노원구 중계동 360-6중흥빌딩 103,203호","서울특별시 노원구 중계로 217, 중흥빌딩 103,203호 (중계동)",1522-3232,02-951-8238,N,37.65048737,127.0759861
01,서울,0107,노원구,서울특별시 노원구 상계동 723번지 ㈜KT 노원사옥,"서울특별시 노원구 노해로 502, (주)KT 노원사옥 (상계동)",1522-3232,02-930-8523,N,37.654562,127.063617
01,서울,0107,노원구,서울특별시 노원구 월계동 410-1번지,서울특별시 노원구 석계로 104 (월계동),1522-3232,02-912-8485,N,37.6231479,127.06070090000003
01,서울,0107,노원구,서울특별시 노원구 상계동 763-3 대한빌딩,"서울특별시 노원구 동일로 1339, 대한빌딩 (상계동)",1522-3232,02-932-8567,N,37.64817,127.062244
01,서울,0107,노원구,서울특별시 노원구 상계동 712 남성빌딩 1층,서울특별시 노원구 동일로 1413 (상계동) 1층,1522-3232,02-933-8584,N,37.654751,127.060034
01,서울,0107,노원구,서울특별시 노원구 월계동 333-1번지,서울특별시 노원구 마들로3길 15 (월계동),1522-3232,02-978-8573,N,37.627155,127.062094
01,서울,0107,노원구,서울특별시 노원구 공릉동 653-8,서울특별시 노원구 화랑로 469 (공릉동),1522-3232,02-971-3947,N,37.61942,127.07932
01,서울,0107,노원구,서울특별시 노원구 상계동 730-4,서울특별시 노원구 동일로215길 2 (상계동),1522-3232,02-932-4284,N,37.651535,127.061026
01,서울,0108,도봉구,서울특별시 도봉구 창동 135-26 창동EMART,서울특별시 도봉구 노해로65길 4 (창동),1522-3232,02-903-3792,N,37.651645,127.046869
01,서울,0108,도봉구,서울특별시 도봉구 창동 659-5번지,서울특별시 도봉구 도봉로 480 (창동),1522-3232,02-908-8691,N,37.648456,127.034783
01,서울,0108,도봉구,서울특별시 도봉구 창동 650-45,서울특별시 도봉구 도봉로 444 (창동),1522-3232,02-903-4093,N,37.6453516,127.0331011
01,서울,0108,도봉구,서울특별시 도봉구 방학동 707-6,"서울특별시 도봉구 도봉로 684 (방학동)101,102,113,114,115호",1522-3232,02-3491-4259,N,37.6653125,127.0433125
01,서울,0109,동작구,서울특별시 동작구 노량진동 333 고려교육타워-어바니엘한강 101호~105호,"서울특별시 동작구 노량진로 190 (노량진동, 고려교육타워-어바니엘한강) 101호~105호",1522-3232,02-3280-3817,N,37.513068,126.946537
01,서울,0109,동작구,서울특별시 동작구 사당동 252-15,서울특별시 동작구 사당로 219 (사당동),1522-3232,02-533-3784,N,37.4841198,126.9725739
01,서울,0109,동작구,서울특별시 동작구 상도1동 666-5,서울특별시 동작구 상도로37길 1 (상도1동),1522-3232,02-3280-3797,N,37.5031936,126.9484581
01,서울,0109,동작구,"서울특별시 동작구 신대방동 395-65 파크스퀘어,보라매현대APT","서울특별시 동작구 보라매로5길 35 (신대방동, 파크스퀘어,보라매현대APT)",1522-3232,02-832-3694,N,37.49226212712864,126.92334570798292
01,서울,0109,동작구,서울특별시 동작구 사당동 147-29 이수자이,서울특별시 동작구 사당로 300 (사당동 이수자이),1522-3232,02-588-3658,N,37.484414,126.980047
01,서울,0109,동작구,서울특별시 동작구 노량진동 62-8 이도타워,서울특별시 동작구 노량진로 134 (노량진동),1522-3232,02-816-3582,N,37.51339,126.940879
01,서울,0109,동작구,서울특별시 동작구 상도동 324-1번지,서울특별시 동작구 상도로 102 (상도동),1522-3232,02-813-3502,N,37.499914,126.931766
01,서울,0109,동작구,서울특별시 동작구 흑석동 205-5,서울특별시 동작구 흑석로 75-1 (흑석동),1522-3232,02-812-3251,N,37.506933,126.958125
01,서울,0109,동작구,서울특별시 동작구 상도동 475-5,서울특별시 동작구 상도로 354 (상도동),1522-3232,02-815-3206,N,37.4968346,126.95271230000003
01,서울,0109,동작구,"서울특별시 동작구 상도동 501-9,11",서울특별시 동작구 사당로 4 (상도동),1522-3232,02-816-1953,N,37.49538073,126.9548891
01,서울,0109,동작구,서울특별시 동작구 사당동 1031-27 양지빌딩 1-3층,"서울특별시 동작구 동작대로 21, 양지빌딩 1-3층 (사당동)",1522-3232,02-523-8311,N,37.47849216,126.9813456
01,서울,0110,마포구,"서울특별시 마포구 신수동 1-1 서강대학교 지하캠퍼스 지하1층 104, 105-1호",서울특별시 마포구 백범로 35 (신수동),1522-3232,02-702-3805,N,37.551073,126.943096
01,서울,0110,마포구,서울특별시 마포구 상암동 1607 YTN 뉴스퀘어,서울특별시 마포구 상암산로 76 (상암동),1522-3232,02-304-3753,N,37.579183,126.892315
01,서울,0110,마포구,서울특별시 마포구 용강동 112-2외 9필지 근린생활시설,서울특별시 마포구 토정로 295 (용강동),1522-3232,02-3275-3656,N,37.541186,126.942209
01,서울,0110,마포구,서울특별시 마포구 서교동 353-5 경남관광빌딩,서울특별시 마포구 양화로 125 (서교동),1522-3232,02-325-3532,N,37.554636,126.92036
01,서울,0110,마포구,서울특별시 마포구 아현동 618-19 마포 센텀 슬로우스퀘어,서울특별시 마포구 마포대로 173-14 (아현동),1522-3232,02-392-3556,N,37.5508,126.953432
01,서울,0110,마포구,서울특별시 마포구 공덕동 254-8 동방빌딩,서울특별시 마포구 마포대로 130 (공덕동),1522-3232,02-716-3427,N,37.545913,126.952956
01,서울,0110,마포구,서울특별시 마포구 서교동 490 메세나폴리스 B189~193,"서울특별시 마포구 양화로 45 (서교동, 메세나폴리스)",1522-3232,02-324-3588,N,37.5509,126.9134
01,서울,0110,마포구,서울특별시 마포구 동교동 166-1,서울특별시 마포구 양화로 178 (동교동),1522-3232,02-332-3517,N,37.557491,126.925146
01,서울,0110,마포구,서울특별시 마포구 염리동 168-9 국민건강보험공단,서울특별시 마포구 독막로 311 (염리동),1522-3232,02-3272-3332,N,37.543876,126.94768
01,서울,0110,마포구,서울특별시 마포구 창전동 130,서울특별시 마포구 서강로 69 (창전동),1522-3232,02-325-3352,N,37.549377,126.931661
01,서울,0110,마포구,"서울특별시 마포구 합정동 472 마포한강푸르지오 110, 111, 112-2","서울특별시 마포구 월드컵로1길 14 (합정동) 마포한강푸르지오 110, 111, 112-2",1522-3232,02-323-3215,N,37.54963,126.912999
01,서울,0110,마포구,서울특별시 마포구 대흥동 111-1,서울특별시 마포구 백범로 89-5 (대흥동),1522-3232,02-3272-3336,N,37.548178,126.941576
01,서울,0110,마포구,서울특별시 마포구 서교동 374-20,서울특별시 마포구 양화로 105 (서교동),1522-3232,02-326-5219,N,37.553376,126.918564
01,서울,0110,마포구,서울특별시 마포구 상암동 1597 사보이시티 DMC,서울특별시 마포구 월드컵북로54길 17 (상암동),1522-3232,02-373-3226,N,37.58147,126.888983
01,서울,0110,마포구,서울특별시 마포구 노고산동 54-1,서울특별시 마포구 신촌로16길 10 (노고산동),1522-3232,02-334-3276,N,37.555137,126.934694
01,서울,0110,마포구,서울특별시 마포구 상암동 1647,서울특별시 마포구 상암산로 34,1522-3232,02-6350-8985,N,37.5763132,126.8892477
01,서울,0110,마포구,서울특별시 마포구 상수동 329-1,서울특별시 마포구 독막로 88 (상수동),1522-3232,02-322-8925,N,37.5474817,126.92321579999998
01,서울,0110,마포구,서울특별시 마포구 도화동 22 창강빌딩,서울특별시 마포구 마포대로 86 (도화동) 창강빌딩,1522-3232,02-701-8933,N,37.5424641,126.95057730000008
01,서울,0110,마포구,서울특별시 마포구 신수동 63-14,서울특별시 마포구 백범로 23 (신수동),1522-3232,02-718-8783,N,37.5524584,126.9378262
01,서울,0110,마포구,"서울특별시 마포구 상암동 1603,1604 MBC신사옥 C1 경영센터",서울특별시 마포구 성암로 267 (상암동),1522-3232,02-308-9787,N,37.581297,126.890908
01,서울,0110,마포구,서울특별시 마포구 동교동 159-1 상진빌딩 1층,"서울특별시 마포구 양화로 165, 상진빌딩 1층 (동교동)",1522-3232,02-322-8672,N,37.557175,126.923654
01,서울,0110,마포구,서울특별시 마포구 동교동 205-6 영준빌딩 1층,"서울특별시 마포구 월드컵북로 22, 영준빌딩 1층 (동교동)",1522-3232,02-3144-8637,N,37.556928,126.919819
01,서울,0110,마포구,서울특별시 마포구 아현동 738번지 마포트라팰리스II,"서울특별시 마포구 마포대로 201, 마포트라팰리스II (아현동)",1522-3232,02-364-9272,N,37.55218737,126.9555203
01,서울,0110,마포구,"서울특별시 마포구 상암동 1654번지 DMC 이안상암1단지 102호,202호","서울특별시 마포구 월드컵북로 375, DMC이안오피스텔1단지 102호,202호 (상암동)",1522-3232,02-6393-6218,N,37.577623,126.890684
01,서울,0110,마포구,서울특별시 마포구 도화동 50-1 일진빌딩 1층,"서울특별시 마포구 마포대로 45, 일진빌딩 1층 (도화동)",1522-3232,02-718-8265,N,37.54043451,126.9463168
01,서울,0110,마포구,서울특별시 마포구 도화동 563 마포아크로타워,서울특별시 마포구 마포대로 68 (도화동) 마포아크로타워,1522-3232,02-704-8217,N,37.54145556,126.948819
01,서울,0110,마포구,서울특별시 마포구 상수동 86-22 번지,서울특별시 마포구 와우산로 64 (상수동),1522-3232,02-332-8402,N,37.550266,126.923179
01,서울,0110,마포구,서울특별시 마포구 서교동 475-13,서울특별시 마포구 월드컵로 74 (서교동),1522-3232,02-332-8365,N,37.555829,126.910637
01,서울,0110,마포구,서울특별시 마포구 신공덕동 173,서울특별시 마포구 백범로 212 (신공덕동) 마포이마트,1522-3232,02-703-8467,N,37.542421,126.953341
01,서울,0110,마포구,"서울특별시 마포구 서교동 490 메세나폴리스 지하1층 B161,162,163,164,","서울특별시 마포구 양화로 45 (서교동, 메세나폴리스)",1522-3232,02-3144-2534,N,37.551004,126.913848
01,서울,0110,마포구,"서울특별시 마포구 아현동 330-5외 3필지 아르띠타워 가동 102,103호",서울특별시 마포구 신촌로 262 (아현동),1522-3232,02-365-4171,N,37.557097,126.954834
01,서울,0110,마포구,서울특별시 마포구 상암동 1623 한샘상암사옥 1층,서울특별시 마포구 성암로 179 (상암동),1522-3232,02-306-2791,N,37.57609,126.89897
01,서울,0110,마포구,서울특별시 마포구 동교동 165-1 미래프라자 1층,서울특별시 마포구 양화로 166 (동교동),1522-3232,02-332-4019,N,37.556743503599,126.924166543608
01,서울,0110,마포구,서울특별시 마포구 합정동 473 마포 한강 2차 푸르지오 227~229호,"서울특별시 마포구 월드컵로3길 14 (합정동, 마포 한강 2차 푸르지오)",1522-3232,02-336-4314,N,37.55109819950203,126.9123070691659
01,서울,0110,마포구,서울특별시 마포구 망원동 205-5 Mapoint 2층,서울특별시 마포구 마포나루길 435 (망원동),1522-3232,02-332-4172,N,37.5545625,126.8956875
01,서울,0111,서대문구,서울특별시 서대문구 남가좌동 385 DMC파크뷰자이,"서울특별시 서대문구 가재울미래로 2 (남가좌동, DMC파크뷰자이)",1522-3232,02-304-3725,N,37.5749841,126.9164441
01,서울,0111,서대문구,서울특별시 서대문구 남가좌동 224-1 DMC에코자이 104동,"서울특별시 서대문구 거북골로 84 (남가좌동, DMC에코자이104동)",1522-3232,02-304-3942,N,37.577386,126.920815
01,서울,0111,서대문구,서울특별시 서대문구 창천동 72-12 거화빌딩,서울특별시 서대문구 신촌로 73 (창천동),1522-3232,02-336-3530,N,37.556167,126.934673
01,서울,0111,서대문구,서울특별시 서대문구 연희동 188-2 신라빌딩,서울특별시 서대문구 연희로 97 (연희동),1522-3232,02-326-3373,N,37.566702,126.930475
01,서울,0111,서대문구,서울특별시 서대문구 북아현동 136-21 e편한세상신촌 4단지,"서울특별시 서대문구 신촌로35길 10 (북아현동, e편한세상신촌 4단지)",1522-3232,02-312-3431,N,37.558421,126.956349
01,서울,0111,서대문구,서울특별시 서대문구 홍제동 301-19 홍제빌딩,서울특별시 서대문구 통일로 451 (홍제동),1522-3232,02-396-3384,N,37.588658,126.943864
01,서울,0111,서대문구,서울특별시 서대문구 신촌동 134 연세대학교,서울특별시 서대문구 연세로 50 (신촌동) 연세대학교,1522-3232,02-362-8977,N,37.562644,126.937529
01,서울,0111,서대문구,"서울특별시 서대문구 연희동 87-7 ,87-8",서울특별시 서대문구 연희로 144 (연희동),1522-3232,02-336-8893,N,37.5702143,126.9339777
01,서울,0111,서대문구,서울특별시 서대문구 충정로2가 191,서울특별시 서대문구 충정로 53 (충정로2가),1522-3232,02-365-1963,N,37.56367995,126.9646045
